read_ns,eval_ns
163755612,13159468
166051561,10849418
165752295,11641843
166309775,13402177
182195888,11508618
182511871,11728885
139659810,11404769
140236111,10949668
143604313,11128041
142750404,12911112
130801069,12368416
115712368,11765616
75052081,12492144
56779864,11917645
48618885,12182142
46864763,11870287
45020556,11893376
46688384,11961881
44621921,11953312
45528963,12013287
61675755,12118690
64631433,12909808
47904998,11471367
45320750,12271746
45878263,13274523
46102549,11705097
45173454,11916738
45631234,12438062
46025134,11813566
45593288,12286168
38876844,11795795
45587975,12304743
48207688,13215331
48038245,13227972
45559038,12507913
45725541,12988527
47697670,12242478
38460024,11855375
46334396,11848156
43864299,11697558
45504158,12308070
45620326,12311943
45602516,13405002
46242225,12352956
47474212,12669761
45623081,12011482
45170416,11854183
47386294,11027747
47061858,11866070
58601880,11509226
57363026,12505802
45681706,13274761
46336577,12341376
46151955,12036589
45226562,11762694
42657039,12928726
47586819,12094142
44889974,12000677
45495487,11081361
45959273,12703388
46255037,13349563
46565726,12410221
46340180,12028896
48049451,12596174
48295217,11786096
43652036,11675149
56283104,12070803
57640018,12435090
46574871,12871627
46121308,13260594
45618697,11837843
45777560,11882198
44241424,12101739
55679947,12843293
56477602,11460494
44706741,11802068
46226076,11774379
45153220,12458826
50562361,12195512
49093190,11889871
46431297,13691708
46699166,12338349
45589656,12382751
46918244,11906384
46024044,12412990
47644821,11995080
47476499,11879331
45669533,12294520
46061460,11912438
45207196,13301029
45996552,12257660
54746725,12944368
55832316,12355343
45536232,12551351
47669404,11653494
46842836,11996881
46114169,12386933
52161508,12296855
51766359,13698977
46878880,12293293
45685646,11497516
45104358,11889123
57783015,12214793
56016121,11703657
47679346,11801208
46890305,13175873
45811167,12178295
46301866,13896397
46906910,13021348
46519766,12065342
45935262,12384228
46666781,11128184
46223129,11673337
45502421,12432980
46210126,12352762
46881957,12277996
44114447,12871235
47389075,13526912
44943211,11815650
45494382,12570760
46862028,12393059
45361993,12019310
58936944,12891679
65496610,12335898
54309063,11600043
45219847,13029831
45155209,11800630
46669077,12489270
46538747,12007630
45213541,11578803
59248857,12493863
59274946,11520708
45918329,12664460
38943184,11596001
45876307,13318540
45850770,12416270
45212996,12167822
46307093,11884206
45359871,11527377
69411992,13233327
69849498,11322461
45863517,12997238
44854454,11733950
45499338,13397296
46372194,12447502
45096310,11082548
46708560,11729413
48051001,11509614
46364161,11908406
55320567,11987832
54869982,12399658
45867320,11644317
46645720,13100145
46218727,12367953
47084356,12868719
47367674,12527550
44484811,12026975
46648445,11984433
47757452,11668570
67505900,12566962
67727674,11548026
45954498,13237266
45634844,13181758
45685345,12298885
45039692,12278653
46534764,12494256
46502957,11945101
59488700,12278918
58421660,11702602
58114121,13987483
58459872,12309005
47171975,12310779
56330838,11244853
58081031,12136769
49614501,14126350
47320122,12062138
45997862,11888266
54644852,11948864
54216962,12426129
46037315,12403567
38567397,12085649
56303389,12518237
55448909,11838002
46105853,12194079
46977328,13387462
55842947,11641708
55296565,11984304
45891517,12497106
46302813,11840771
46403729,12593499
45310401,11515921
56654748,12036322
60860825,13481977
50681668,13351380
45963661,11802291
57380946,12637996
55609705,11976687
46899678,11907955
47840087,12922597
47053930,11904858
68507623,12165284
67056493,11601286
46842992,12006259
45188680,13785115
37831748,11638357
45593644,11787365
67978182,12935199
67621655,12434001
51903438,11663227
49512949,11648371
