read_ns,eval_ns
76526571,11130759
76384667,11908299
60771032,11897484
60952548,13013450
65271694,12591355
65455605,11996155
52353488,11975943
49494840,11116032
61543214,11892198
61325647,13107246
58039194,12566359
57402240,13004890
54776897,12526374
55241450,11942719
48479090,11527584
45837017,12589163
45298207,11802160
44898472,12368572
45028508,11754133
45985000,12541422
47015292,11799093
45066416,12542969
44767159,11271487
45000024,12506535
45282845,12244876
44191072,12496266
45166573,11784833
44987701,12569373
46124226,12998647
45709213,12477796
46243720,12481845
40686997,12448909
46688123,12338065
45218030,12537979
45389711,11790435
44553911,12621565
47223042,12490823
45724667,11737660
46860208,11790031
45044067,12573345
45385184,12791518
46467630,12304801
46335538,13049349
46485054,12946881
54490016,11234985
52762107,11719242
45392939,13561390
46698090,12846480
46161446,12903958
45744919,12997825
46220471,13456388
46296219,12026111
46236765,13638385
46609957,12066825
44786636,13870597
45992509,12388257
49975815,13154984
48670501,12606050
44316018,11851789
44317074,11659977
45449589,13640133
46790996,12105010
45576349,12018776
46580475,13127455
46470910,12230184
44614084,11863933
44667064,11969405
46284513,13222705
47418015,12435699
46735004,12568620
44903188,11854399
45370744,12715025
45134420,13097009
46545947,12413930
45608021,11743773
44347902,12464521
46987576,13190267
45118572,12591248
53796881,11971118
52919708,12508574
50069978,11911869
48838972,11743406
45189216,11894006
45555246,12590550
45409984,14119609
46377245,12078731
53103634,11707648
50951734,12063340
46260014,12392968
45425006,12117181
55448669,11628772
54286823,12774383
45571971,11828339
44658615,12286243
47321912,13084963
47661025,12375907
45623324,12910312
47456931,12210046
46972176,13090573
47004751,12909121
46095495,11906674
45254600,12579408
46050728,12634970
45654410,12455951
62119220,11900068
61531678,11841343
48470592,11977849
49322863,12445142
61878792,12335344
61488263,12164497
72962015,12471255
72301195,11872847
45309841,12904010
45773843,13841768
46373750,11562938
69056362,12637280
68768987,12633989
51750539,12414075
49752804,12515419
45321605,12225133
46397467,12403528
44745233,12355717
44901720,12642596
44462964,11875960
44954404,11777637
44724228,11800428
44311874,12528996
45363419,13345742
46006391,12919424
45105435,12976533
47535338,11634760
45085055,11836179
44773100,12051506
46504752,13094651
72355296,12511097
71409760,12856365
44496470,12934545
46939897,13480386
45184597,12259139
