read_ns,eval_ns
46093316,15853987
45064322,15282254
48849742,15098147
38273732,14664085
47242308,14381261
47212904,14483191
45716382,14143020
37347783,14596793
47723333,15266107
46678641,14350972
48124773,14486980
46447211,14450801
46689854,14580955
46642017,14562958
46355369,14618377
37561281,14233164
38170000,14440444
47590788,14441565
37337609,14488108
46128918,14381568
37891721,14219530
45137101,14418352
44754261,14467618
45717639,14152546
36955622,14520703
39691935,14732028
44906024,14425989
37925317,14505867
45754306,14532580
46652761,14548764
37205341,14490577
38246439,14570574
45490532,15023666
45492975,14463912
44484699,14859491
45866140,14838416
37746827,14460157
37533005,14506564
45799178,14540424
39032749,14401708
37881086,14632203
47663534,14347554
44992759,14539736
45703139,14420139
46011005,15107426
44660153,14507355
44563862,14376875
38285753,14993800
39349208,14411926
45087552,14484012
37406550,14496108
37434136,14375832
39773399,14357998
38871574,14530186
39133289,14301399
37854256,14660471
45167130,14582418
43976095,14362328
36867874,14256774
46262381,14553467
45319713,14555959
45639388,14265504
45750754,14406145
45155329,14391181
45062029,14522431
45339506,14479640
44774910,14529070
45692880,14476216
45691563,14444489
45050753,14419943
44750332,14488664
45180645,15021355
44979717,15100366
45246784,14305453
45242345,14349594
36775975,14484142
45823871,15328245
44844200,14330268
44732955,14192834
44531729,14473755
45370336,14877434
37181190,14276010
44890214,15203623
45571619,14392807
45557906,14531153
38600845,14547633
47004083,14522466
45237612,14129259
45373780,14540844
46109406,14852260
45859975,15267367
44364771,14571608
45167374,15155853
44660305,14257172
46413668,14465503
46068390,14340512
45271419,15190831
46323643,14473250
46272299,14412485
45776696,14543901
45556544,14516325
44896530,14355889
37360532,14265786
46935124,14388564
46835790,14519970
45631023,15187852
45003621,14403319
39218582,14634294
38321672,14535365
45548757,14453246
45198663,15111033
46803725,14144389
44917834,14286953
44691253,14502150
45433259,14335577
45554364,14348721
45820677,14267782
46989129,14995308
38483671,13824367
44669417,15032316
47120157,15179046
44717525,14375907
45220559,14524986
44663454,14099079
45534439,14160877
46380933,14380843
44689793,14246989
37647409,14396470
44227973,14385141
44305144,14487953
45653682,14507726
46174831,14414771
46538134,15195605
45230213,15050471
45785507,14461868
45534359,15216701
44561383,14872326
45578690,14490840
37460057,14443056
45303335,14980937
46058555,14518528
44624164,15206846
44365470,15134521
44409526,14446355
45254514,14500574
45451963,15252749
45063772,14351611
47079490,12296238
44729212,14507630
45556686,14529669
45376409,14458007
44323906,14292146
45936673,14543360
46955218,14593777
46211307,14364322
45764441,14389156
44455582,14544883
45410888,14305913
46097720,14439073
44975585,14354314
44433208,15183496
45097923,14112745
43959382,14400844
44308389,14900461
45993973,14830133
44683531,14789439
44428433,14159421
44284679,14414500
46162114,15154726
44989635,14353262
44762853,14448347
45011532,14508171
36704614,14544043
45007773,14320871
45222068,14579373
45496173,14306793
44511276,14115165
44437201,15335662
45109320,14485679
39424027,15080787
44875055,14432250
44862817,15119095
48046511,14325458
46356800,14698724
44382357,15115966
37352940,14514488
45218891,14523968
44292036,14300398
45455888,14826813
46052436,14443477
37115583,14471551
45499550,15233709
44216266,14495391
45099157,15097987
44002012,15227662
46271351,14361405
44358578,14427444
45329381,15067625
45670979,15205053
45639188,14422664
44866367,14421262
44588670,14500432
46512097,14480837
43873178,14364088
44429597,14296516
44575664,14543857
44024112,15164986
44212150,14299489
45670296,14361431
44732789,15229367
44690113,14291954
36315173,14523021
45034253,15130813
45199097,14558719
45371691,15120378
44562860,14350685
44178804,14407522
44853019,14324011
44888067,15199537
45514684,14356022
36392653,14568823
46182841,14011705
44421678,14474882
44708255,14996750
45059413,14427036
45373866,14540592
46082790,15263907
44978228,14340681
46087618,14348190
45176582,14399915
45348122,14338316
45294249,15468973
36768845,14500875
45147079,15057577
45653544,14327982
45700061,14185826
37038693,14354179
45563123,14344724
45616485,14669370
45138204,15172751
44130175,14510849
45484569,14386154
46677578,14528887
45316671,14351089
45095690,14861081
45781789,15076535
44130321,14473209
44504609,14894499
44280982,14635403
46023264,14376717
44203726,14348618
37121372,14374695
45241591,14328953
37557870,14555315
44634967,14363767
45394610,14360133
44442137,14511945
44105687,14340567
44942497,14549368
38285943,14514850
44046564,14423135
45711832,14510714
44980865,14542240
37105694,14093958
37739864,14545246
44747353,14494685
45721679,14421205
44876513,14752540
44488852,14897856
45623244,15837032
45630374,14318405
44935345,15081729
45335333,14403710
45489075,14443253
45733257,14465579
45186640,15222766
45363353,14448464
44697634,13066913
45672123,14411334
44358514,14478640
37612796,14439938
45491479,14268157
46243117,14507942
44761277,14337277
45674554,14520613
45618723,14527106
44200073,14339868
44754568,14431204
45766822,14352819
45288775,14385164
36776432,14376549
45690899,14527312
43903965,14449695
45747169,14396425
45036869,15365169
37552229,14359538
45509435,14380170
38042609,14449076
44756242,14261596
46220222,15273876
43801305,14405540
44891093,14233163
45100243,15102713
44275079,14422018
44119776,15297958
48522914,14539648
45227752,14422024
45325532,14315945
44440690,14538170
44657608,14471551
44417849,14505669
46029623,14378272
44934580,14466001
44507958,15117658
45063859,14395317
44474763,14521979
45562902,15108423
46800503,15239648
44946489,14372364
44635508,14120832
44573735,14450061
44209099,14475303
44955515,14774104
45779265,15249708
44781414,14440513
44821529,14457496
38769734,14320014
37448088,14442621
45108169,14447559
37194538,14484036
45507376,15126949
38621947,14297739
39371440,14339959
45424257,14333221
37146707,14549642
45215406,14239040
46160567,14801544
44112612,14371176
47003533,14536642
37526079,14490077
45222622,14480189
45501169,15181693
44780162,14425595
45021683,14310460
37456244,14518574
38348935,14486550
45316260,14220826
46026437,14366654
44856020,15220831
44457981,14426934
44374476,14380322
44715180,14300449
45590787,14578690
44723399,15226466
45004666,14376515
38952410,14527336
44034882,15179780
43616712,14583199
39006588,14498763
44168135,14348161
45420983,14304322
38174516,14565212
44755670,15175999
44260038,15258727
45076628,15201297
45051397,14552456
41787982,14506804
45052940,14423317
44320444,13739207
44077496,14560661
44440389,15778291
44177041,15173462
46063187,14383180
38076127,14732667
38779452,14449138
45901699,15158992
45453031,14413385
45692741,14315306
45341457,14906988
46025379,14381628
46315745,15194616
38737907,14970106
45604872,14508939
44490573,14161191
44957865,14455552
47139121,14379770
45030593,14506094
44725183,14524187
37127904,14440245
46173588,14311861
44699336,14474996
45654623,15252676
44839126,15128167
37240053,15089536
44352892,14522114
44553883,15155563
