read_ns,eval_ns
226593108,12813790
225935361,15328704
225938138,15791272
226438150,15841408
226723117,15193830
225512764,14427389
224634343,15550310
226843973,15885125
248825878,12809122
252930947,14831740
277134758,15055624
281174448,17127852
280321320,16999250
274317434,16031432
276069246,19146542
276154403,16403489
275946296,15313132
279125719,17510672
191728107,12848843
190067103,13528014
271176311,15827815
266948228,16217553
266509544,16186869
268866405,14487100
269400099,16256490
269068381,16298004
267084674,16141451
267894775,16297175
250122151,12665098
250558729,15782861
256231777,15749878
262051647,13652068
263275578,13965950
264488037,15813423
266262359,15114009
267506589,15087887
265639628,14668813
264377626,13497381
256278787,12694892
256409595,14865360
258082853,15660501
260428286,16105660
259631461,15882441
262973970,15317119
263622767,14614963
266254737,13954152
266042452,14318615
263317046,15820299
259495963,12495861
256636336,15271265
259481043,12670266
264685031,14627602
263168877,13718104
264075558,14547711
266059969,14761932
264064059,14931574
264305842,13258159
264251887,12533359
262120358,15649875
261917786,16415472
260424015,14803879
265772708,14630277
264925995,14992911
266551584,17181536
266851432,13917814
266132702,16075931
265331760,13167983
265946461,16952777
248519718,13405701
246279672,15404335
231277656,13099659
231554169,11968098
236618166,13978876
237568322,10520822
238521891,10106077
236762807,11302401
238492651,15515041
218283658,13217348
215856317,12459974
193839380,13602309
192009382,11747918
196010536,11097673
194245282,14559429
194069998,14428700
188233604,10241465
190484395,11808998
187963973,14687343
177769790,13128841
174194559,15317942
174828490,11444262
174386849,13881753
152776622,14490161
146756457,15294956
105637123,14953729
108546990,12227176
100349184,9884483
105624431,14920291
113715328,13342043
117103596,15520442
111108494,12162589
107257500,13785490
100334717,11893910
98905407,16237308
82939039,9937314
80379764,15040732
80292066,9541964
84976855,12355873
98128682,13236968
97693846,12591858
65132834,15591095
92912165,17329254
91790052,19963762
77981387,12096424
78221193,16140964
83329918,13479362
76915698,15172849
60467568,14440678
48451843,13033402
41374515,14747430
47775180,13898908
39881840,14154424
43463433,11387751
38163158,14129697
43284788,13801595
43978018,13934683
65063324,15452740
77298415,13799331
65517814,13660323
62150791,12605234
53325143,10893118
90937730,13703161
92267551,10638297
97421650,15820176
103618742,14146704
118045099,12155706
120331247,14451754
120532701,15199316
108395554,11044621
94138817,10213334
78099388,11717138
81778747,11901957
86518858,14239004
94043857,14919268
94185279,12097781
92799940,8332322
106903096,16768878
114960854,14730509
111682977,9061501
112921005,13833568
103658443,15199253
111405621,10761211
199719874,13347510
201834192,15787407
211875523,13878172
218303370,12313264
220702769,10293886
224178430,15138817
226544964,11030233
223822911,11406951
223327193,11387282
216231332,14468878
223067297,14862716
230643730,13779922
235925227,11411473
237024630,13714213
240789424,10526740
240995772,14573043
243784521,14122627
250399700,13044534
251244053,8638681
252026768,14665724
252029951,12776390
253599792,14193925
257075685,15565220
255774147,11207723
254476221,12381495
257186753,11425929
253433665,11930739
237576814,8588209
229817141,8578514
223359705,10384782
219038505,8562735
223995517,9784924
235570170,13405770
238348202,15359749
239194023,11821304
245678261,10668211
252556411,9275920
261534633,11210364
263514646,15075795
265441398,14190763
266307724,15053720
264048285,14078318
265246925,13686061
267065790,15056587
264919555,15891300
260765249,11975699
263764320,14078248
262398095,10540782
262991272,16250668
261656870,9403035
263588614,14888524
264276908,14738426
264391310,12658538
264976438,11523197
265076717,15645662
262332450,13102785
264096816,11307727
263289376,13872188
264565126,13655645
263938046,13065564
261661118,12589667
264422758,14058770
264926229,14730795
268682474,14875157
267618427,15437274
261315587,15775398
260256228,12124109
263382087,14084042
263021130,16743100
263848522,14520885
261382028,13276338
263122888,12226792
261286985,14009032
264009969,15502995
262584824,15379705
262954221,15596914
261244577,15080160
263098953,14533543
262809068,12480599
262224446,12246515
262073257,15288967
262833782,17073803
263351832,14606777
263068809,16355533
262911626,15034258
257728239,15323182
254228510,14169959
249168552,15361628
245401357,16123806
241958669,14392874
235148217,13192359
231328855,15865693
233083998,14975203
235792155,16057760
232069710,15130274
232122879,14247977
232738745,16681739
238023079,14765593
238297880,15205182
233688267,15485822
235615967,13731069
243074187,15446990
247700892,15508210
245636650,14652975
247547285,14392485
251804522,17596784
256175401,14137978
258259637,16682560
254560133,13470504
255170321,15335351
243119907,14443409
235056695,15064666
235809698,15675262
234571723,15378852
239543945,15756993
253779629,15593403
254243059,14961908
256662013,20314049
256491018,20690925
251753870,15476503
254355213,16115220
259993712,15057536
260878265,16110675
259563424,15166464
249930999,15450229
248768832,16218989
246775153,16048434
247565362,14231372
247554215,21065346
242956756,19309598
230444359,15730851
232469503,15184138
231750398,14643306
239772780,12020859
252053798,18456874
255686054,16785609
259398593,14998927
259483087,12652725
259363191,12619213
262335689,15797537
264296981,16069575
263081975,15329288
260891821,15013824
257232666,15481222
260831048,14787654
261649152,13435966
261258576,12806694
263594297,15590886
262929174,15283956
261197943,16285254
264070474,14295592
262639291,12718974
262009573,14810443
257977701,16478736
262632488,15543901
261237300,18275257
261333099,13002068
261277585,14859587
260483647,14083273
263107116,16015490
261455188,15432085
264799868,18035424
262652027,14976503
256211304,15308447
260065945,15139014
260131885,18949891
261938192,17283868
259819636,10903231
260779852,14979363
258340795,13307575
258482398,15389622
263760571,14027497
260934250,14892936
262012824,15013229
260453318,14994194
263184365,16288350
265005089,15709005
266411586,13100535
265148846,13045105
265428027,15815619
262297740,14803699
262460727,17162455
262459512,15083154
257110941,13885805
260503218,14708432
261052948,14884038
263859801,15235216
263705569,14510576
261574735,13546779
262520023,15603297
260814000,17683814
262842370,14208796
263057680,16423486
259478366,14852877
261857919,15829694
260745163,17055797
264859560,14753648
263788594,13368374
261033136,12338690
258675984,15496007
258227227,15903499
258846152,14776028
261115579,11565738
257358975,11393502
263944628,12669425
263287066,16221069
265405776,16391027
264229353,12360139
267328737,17450303
260238071,13984406
258206830,16164805
259428832,12259317
261138343,13673437
255734471,12102814
259225541,13369473
262368649,15842489
262694188,14432069
264364542,13469586
263574286,16144434
262633350,16805590
263523091,15781660
262292801,13930000
263986280,14328798
260088702,12096770
260213233,15478491
261475213,12333252
262482880,14096389
262900974,15166410
262455898,14980848
260499619,15136746
261395428,15850776
262802050,12106657
262495104,14977559
260113977,14872919
262481757,15509373
263451476,14736408
265494978,19987050
265444756,18515847
265652027,15618693
261950370,13343535
259039992,15245882
261429842,13236759
261306157,16162702
258372589,13387293
259658042,14195525
260314136,14619107
265324487,14110625
265987834,12397863
264872625,15027245
262873644,15003209
261228668,15353017
261830634,11709596
261751701,14422184
262192031,15215102
263674728,19562982
265820609,17611082
263009083,20320310
264908299,19375649
262775754,15882005
259303525,10943643
258371897,15346108
259310310,13755331
259580630,14606969
259432926,15227521
262831523,14510430
262755277,14528232
267364717,21987710
267155245,15579431
268943733,20680959
260593992,11163609
258541558,15203650
260040342,13604705
259080264,10747082
256583800,10288949
259894597,13978459
261879655,14347110
266621670,14825792
267968077,15619350
269319804,12067100
266244498,14705983
262661358,15426001
264729125,14862480
263232150,9715338
257030466,13849784
241589010,14430600
241856517,12838204
238918811,11183988
239104180,10348667
238778934,15673541
238015846,14138540
238450709,11518307
236765288,14043566
235959025,9527737
257481482,13866405
258328235,15985100
262511735,10686099
267723782,11752350
268744857,15854868
268802024,12196366
270178763,15825074
266887391,14542603
261025085,8814837
265234769,14960326
239227589,15578051
238538399,14349097
235272651,13925420
237722930,16111912
240337818,13111084
241875149,15222465
242689447,14818867
242334657,11313552
245354482,21421889
240866506,10659483
241787027,12077646
241991183,14077106
241034717,16190022
235210534,13564060
236628905,12314886
239059987,15015263
237824075,14415029
238234437,9945687
254451281,12241972
256808146,13938585
266587230,11415476
265472171,16942770
266917451,14257094
267024165,15611656
268675906,9879629
267078006,14960072
263158875,9220435
266482174,15795268
260193206,15057172
260258493,12094754
259581586,15753674
259149717,16741141
262838912,16751207
262121749,14970067
266408051,15265088
265893898,19376923
266023704,18229583
265676381,13026321
259798511,10690172
259033532,16033648
258805518,13321070
259784646,13987506
264008189,16340268
263016633,16304411
267088214,14267140
267662391,14763121
268551201,11810294
266813819,15452634
260587409,15331698
260943797,16502249
260884088,15954746
259256601,15429168
261704739,14256744
262185536,16146980
265781585,13694897
267459590,14289632
267109316,14040512
266225822,15088853
263487028,16866230
263340468,16293420
263152802,16011796
263357546,16205545
261176397,12601733
262663634,15690039
264332141,13454082
264952505,15211437
266468678,11442248
266233831,16207251
261528703,12852604
260724151,12070470
265583553,12952019
265688662,16243641
264514234,15640557
265401762,15317503
264398019,13356350
265735759,16887063
266714292,14631047
266638003,10972859
263419551,14869051
264367455,14481398
259095676,11392153
264286646,16564201
262376249,14746019
263370595,15869616
263464591,15544045
266139344,14834766
267259576,13846563
264918872,15524590
251189721,10947949
249763935,10179671
240585827,14065474
237921790,17165017
235508788,14491329
229715764,16287085
224479695,14753800
225185338,15587289
223684762,15120339
216674628,12278892
232479367,11839926
241567460,15536661
245569798,16254764
247021421,15249708
250309089,15072571
259075420,11269886
257094311,14893339
257435418,14798918
264886641,13793270
264693032,16102545
257440240,14962907
261471920,15181599
259939082,10618215
263494381,15419183
262784608,15730314
263858844,19054553
266179822,16071302
269865489,16851011
262434770,13023890
263877336,14581572
263074461,16925788
259937141,16866861
261903858,14177231
259532053,15950824
260877023,14372253
261046797,15600291
263132236,16024521
261777732,16561842
247935377,15452576
245625085,13983069
244404823,15354658
247865954,13786668
248080425,15710471
247838075,14516199
253969330,14174023
254775210,16635349
253680140,12959506
260098340,15731926
257943594,17910644
259927344,14895493
250798652,15334299
246002627,15429533
243110762,15561225
244661672,16328688
246026294,17749225
242790699,16012193
238809105,16886282
228429230,15868635
226218700,13904971
225171949,15209226
226039829,14744601
244822733,15387817
248122445,16759620
250464049,17518318
250474061,15578437
247523307,15615479
244405201,17048277
244053635,15465492
243962992,14588080
243339380,14222395
241771960,14332891
224626148,15781227
227377008,14050884
225566596,12916596
227060567,14753168
214322948,9903573
216707463,13746600
210162595,13487933
215706975,14883810
239126887,15895270
244050314,16204667
245554881,12685548
245638279,15721702
247948257,9778546
251795077,10439562
254855344,14824321
253726501,15038251
250026093,9825466
250661154,16226749
230551300,15874502
231102074,15812451
231584462,15667634
227616933,14378309
226661153,14078704
233972528,15287688
249765811,15353579
251490695,16645828
254447468,13612935
261190120,14732703
265406923,15227665
264810334,14591987
266031602,14744877
260428571,16367337
262053441,14161241
259276053,14403775
256171225,15808673
256301650,16149593
247751004,10911622
237119348,15603964
237059003,12680298
237594082,15275769
235518167,15597475
226424825,14383998
224227491,15727677
228353811,12205977
231279520,16330210
250685850,15099736
257394461,14235800
263269386,15288512
264312502,15625583
263352113,15936940
263435352,14977722
259836461,12897920
256171072,11027602
243150320,15538565
241290815,16413934
226807716,15733430
229267523,14772472
237242443,14638931
239966802,15316808
239398562,14220766
238803313,15474407
252984008,15705346
255906486,14560392
257834411,15452563
258635332,13369101
260543924,16104205
260904830,14363915
265805416,11911102
265860810,15842691
266302241,14255279
266679695,16369620
263341328,15071323
262782996,14839874
261519063,14993243
261352095,14198149
262686075,16103056
262709078,15556231
266587007,14712528
266761190,15897385
267663909,22547630
267225524,16871830
260586138,15907040
261938906,15872329
260138723,16381510
262621113,15497914
258725293,15700581
260915979,16408664
261233784,15435707
264964305,16049971
263332522,13534887
264634890,14930399
262232573,15850833
265010500,16140809
263045330,14871395
255024228,15136730
253745292,14624742
254564644,14925906
258184050,15406731
259087261,16194551
258641324,14606057
255660846,15251880
251097776,16366547
251531951,15966081
248163369,15700599
243228230,16206868
236604974,14691180
232397366,14528655
229293367,13731081
233470692,14512668
233475174,17046366
243739941,15991602
244590559,15882995
257199409,15836806
260107333,16041551
259748633,15654886
256432316,15553140
260387304,14233052
260945638,14203898
258332026,14772362
260993942,14066283
263159238,14636807
263411752,15789949
262935815,15592019
265050106,15386518
265945626,15128837
264296598,14719494
265864216,13507389
266872714,11637505
264230536,11267937
264508327,14773881
265723193,16080035
264575825,15585015
268498864,16569153
266903266,16038524
265125590,15974604
260550374,14565223
264145316,14458518
263564051,16901050
261231155,14044394
260782181,14615608
260754592,16605816
262108964,16010602
266335663,16322847
267638713,17203329
266999786,16839177
264424747,22886324
259156828,15446642
260602470,15276005
259758491,13783199
259373751,13146033
258829715,16412766
258686755,16061652
261718554,15518293
264588235,15528983
264778509,15633759
263352603,14820397
264926940,14083350
265666095,13415336
266670394,14279577
266259544,13859548
263105567,15476081
264468420,17573716
264242472,16812976
265946568,14867080
266386809,14671554
265204683,14932766
262523685,15741937
262750145,15667395
262911508,15616253
261694094,15676021
253167652,15986897
249372462,15345994
251945544,15326977
255017786,17716049
255156415,14179722
253694215,20606680
255427810,15054046
254868382,15355384
253806167,16883905
260430431,17141036
262024125,15564639
258317584,14401385
254570967,15751712
258001307,15721342
258109793,15066949
256809990,15246456
259161516,14839997
258490455,12334244
258693421,12417939
248475597,15539514
245858933,14938540
245857245,16098056
233233417,15621114
230477568,15318118
229372010,14870610
227977748,15259969
220383446,15196672
226177075,11492723
241033599,16525019
241827848,16856515
254518507,15218126
261255230,16091895
263119961,14897166
263679461,13673235
264751141,14835184
260503653,14706447
261339143,14548851
252946887,13619972
249019149,14609575
248440274,14899144
238943887,15675424
241787521,15543270
243644466,14858308
242668947,16217806
245295134,15100121
240620271,13025150
245999754,16831951
235014855,15758246
233552050,14858773
229732924,15163159
238938306,16180079
241674293,16144527
241218914,16426993
246212285,15543828
247959345,18831706
248204647,15086389
260826182,15601175
263364607,16360975
264065477,14630022
261172752,14240076
263175843,14555427
264854770,14578731
265070765,15395393
261222977,15604201
262000939,14642261
