read_ns,eval_ns
74902996,12218804
74319607,14961290
64713438,14518423
63239747,11345958
70249452,14842131
70809258,12752207
65833610,14939402
66302813,15365596
72503335,14604787
72462328,14347938
65911912,15358884
65567324,12388197
71018458,15351164
72220063,14105460
66633879,14453342
67459235,12767593
68164729,15141775
66971948,14138749
70360364,15421671
70367088,13626321
70870744,14919757
70924995,14357816
66713297,15867384
64962045,13839732
69526148,14549905
69083976,16302481
72008432,15980865
72044506,13993597
69583225,14674873
69535735,13289985
70867098,16223802
71626776,15723796
70848064,14140571
72768899,13335370
69307025,14998060
69692932,13428897
68669563,14690750
67996775,13888992
67617720,15317629
68254920,13302721
65892017,15218637
66660272,14507065
69325793,14319585
70013622,13268406
70296936,13884214
70855351,13957092
72449670,15290209
71092440,13573172
71470963,14786078
71730290,14067100
71436820,13915885
71523177,14658352
69171592,14010512
69220459,12611142
69362976,13920864
67436830,12541029
68304724,14457070
68230556,13572472
70707020,14967002
69221102,13520542
71751739,15435228
70896461,13417621
64401287,15464396
65137364,16394343
60792160,14213349
64788960,12228366
62599002,15179200
63347626,13730346
66132879,14959638
64161476,13937453
64594998,14646670
64633005,12613911
63290339,15169565
64136450,11762168
63323320,14764410
64527726,13918328
65183741,15058441
64749532,12965247
62705368,14384509
63767871,12139365
64058284,14515240
65215606,13060778
66143036,15748724
65437023,13789755
66050615,14404261
65507402,13009668
65836676,15683453
65357853,12910095
66498368,15038375
65658152,13358324
72373644,15281332
71248415,13372876
65174192,13599601
66885823,11621798
63458050,14970036
65668660,13510289
64205767,14307501
64744320,13087564
65808942,14722113
65283465,13030108
64501164,15578050
64540921,17380869
65055159,15311010
64950011,13612396
64525185,14744607
68489426,12267471
65572973,13586822
66957415,12858101
65965670,15774480
66657279,13313081
64704519,15074181
66887806,13063429
63542261,15715420
63585038,12982865
67594506,14154453
66270870,12748064
67733339,15957318
68142394,13371135
61365558,15119247
60886836,13603711
65950276,15105327
66434660,13872342
65609608,14384589
65516860,13076071
67069665,15664458
65277702,13396858
64964312,15004801
63436402,13429389
68390941,15530880
66947099,13641707
63843221,14268807
63893211,10936843
63588461,14368813
65753578,13411525
62817508,14832083
64675478,10881929
64478657,14790405
65756346,13266003
63243599,15220575
65273526,13524331
68464507,14460359
67527123,14521015
68542355,14956957
67766350,13139035
67341688,15383684
66268967,14569311
64484121,15222026
64615325,13170443
66491547,14443765
67805937,15152525
66617739,15618990
65778112,13875232
64732233,15327305
62705282,13630792
68885012,15267608
67759887,13891835
64706803,15300090
62534427,16492350
66975280,14894613
68050396,14352542
65390701,14807018
66770716,12959272
61200447,14400003
62515615,11925136
65851632,15580326
64153673,17742885
66686851,14536543
64797782,13999187
64720285,14718134
65244440,11339570
63087139,14177311
67253049,14612815
64463554,15123181
65201598,11202387
66099891,14940928
66420264,12364185
66987616,14394970
66460875,13113526
66340203,15190101
66892631,12650328
65546337,14436435
65579930,13057258
65978896,15516802
65495018,13001631
67248133,14549436
67003069,13544834
67839270,15166129
67283412,14489052
69081228,14603878
68258109,15249373
67759690,15129306
67614881,14507983
66763685,14976404
65067888,13956735
67633619,15825767
65869503,13978985
65798102,13983706
66383066,14799191
70020087,14531306
68842879,14144083
66774933,15479049
66447147,13462119
64836325,16846647
61853002,13474598
65901600,14268465
65590755,11728510
68210388,12344862
67473677,13720532
66433009,15394199
66616157,13908724
65742793,16694758
66244221,13985375
68686491,15616297
68504560,14102685
65043043,15050938
65780950,13340519
63754912,15286648
62810637,12674432
68108410,15452748
67143326,14548741
63549375,13681818
64454048,11133630
61828597,15026453
64515486,15499790
66983723,15118500
66348556,13243517
65260603,15237520
65952454,11810739
65311610,15862996
63303368,14254074
66659610,15203360
66707480,12731793
68075341,14234687
69965281,13034566
68750541,15487946
67896759,13865390
63539766,14266611
65068338,12168985
64370466,14425983
66650104,13843246
64835002,14457228
63878817,13678692
66798702,14403608
66643603,12568433
65850199,15098092
64198236,13667297
65117643,14656132
64683551,16445198
65355774,14304247
65522994,11408475
67800063,12913914
68383364,14422032
44989932,13198394
54628893,14687258
54196249,10491020
65931633,15242669
65883609,13848035
63682755,15087198
64471293,13298951
64059660,14317864
64814415,13517945
64895760,16498389
63680941,13208378
69194263,14020003
70141414,13694069
68880009,13253786
69674465,13108651
68844210,15255782
68849988,14566944
67665464,15396279
67701251,12273234
71486080,13466020
71748859,13501920
72736691,15764120
71626580,14488134
65093523,16137589
62783505,12970912
69296425,13729147
71005230,13844732
70043267,15127517
70304287,17030298
70393111,15391432
69829145,13515949
69928701,13768045
69704498,12565305
70442079,14188269
71565078,14375054
70085464,15539225
69974055,12671714
66560246,14816607
65896546,13054399
71001696,15803820
69603661,14080612
64813065,17158204
63886321,12928599
66848876,14830410
68052574,13688194
69661398,15269414
69184947,13418092
69540825,15107307
69663742,13825794
63760818,15142664
63537668,11364604
72875581,14641142
73177171,18120104
70271878,16591582
69562676,14179229
63180175,14982093
65900757,13410613
68898564,18243147
69067312,13665689
71205244,13024486
72410362,14835434
71327965,14711926
69916711,12147137
66830893,14224912
66598600,12825158
66163496,15183588
66765981,13569034
70268088,15430660
70081555,14114453
66027742,14210339
67878325,10894865
70501536,15082916
70483689,14088716
72554194,16031305
70213818,13123870
65289057,14489925
64971599,13894047
71408755,15239331
70971227,13621912
70590824,15166669
70272894,14007603
72231753,15205077
71323202,13623667
65566484,16236148
65266370,13822506
69112209,15944320
68229779,14088240
66185420,14181819
66814672,14864420
70536891,15823367
70641994,14031730
72885659,16172583
71101502,15374521
66440546,15371453
65335657,14021185
64868148,15097502
65095316,12906258
72773172,15994063
70764357,13735171
70935514,14722641
70343633,13671770
71225387,14990023
71772211,15005227
72693033,14611791
72145523,14282813
69648306,14745190
70207189,14033414
64401881,15909113
64517847,13239985
71474950,14775652
71235091,14117474
64569783,14513134
62666578,14223137
71405446,15329009
70362517,13435486
70782763,15208297
69532399,13819397
65137199,15047328
64580957,14504478
66001806,14727439
66110437,11373398
72239197,14412033
70783487,13992615
43940410,13780186
53012816,13380990
52347376,10802500
57869014,14001995
59247325,12518858
61387319,14103078
61277866,11507849
70697854,15017821
70746465,14910279
65105778,14343970
64002207,12549854
63737828,14351339
64164309,11068503
62297139,14150308
63946101,12508446
63639119,14911800
63224609,14603023
64147728,15248498
65364679,10896559
64344710,14806337
66368917,11561636
66281488,19275635
67706427,13506547
64070285,15289832
65054494,11369161
63962561,16332558
65683196,12796243
64584138,14316609
63737251,10441990
68992364,14635167
68526114,13129454
67506003,14449489
67599153,12568099
64957044,14098004
64396422,13041938
65137044,14814938
64062081,12321304
64452314,14302424
64092678,11998449
63322780,14608318
64058643,13623034
64283596,14344625
63861472,10799318
64652160,17026449
66607130,12053500
70002133,10759596
72197115,15204885
43735396,12185003
53443486,13610724
53269708,11124362
61821887,12943289
60428061,12116268
67185040,14715962
67239669,13997547
64667088,15031809
64754946,11978072
62921477,14132242
64377421,12195310
65048826,15886059
63901680,12986310
59948625,21313628
62340495,14154551
65951047,20571703
65858393,14535893
66385791,14207904
66677967,15194840
65584667,15254374
65101598,13832771
64463486,14934243
64319323,12604496
71589165,16320518
70349896,14643912
68044815,14795308
67307447,15217854
63120290,15064991
62164083,14582582
67972604,14787962
66710507,13660639
65720249,15118837
65259430,14244604
63474993,15107310
63077805,12636764
65397216,14838082
65611031,13918167
63437175,16302114
64005764,12888826
59916149,16361169
61156161,13802940
64317217,14619454
65659870,12296296
65917626,15094295
65172504,15649148
65407805,15028527
66251852,13867293
62854169,14930588
63642080,12747156
64074371,16583414
65137074,14728016
63428500,15036351
65606359,13440182
64900489,15868335
66682577,15384698
65249891,14681490
67284743,14100489
68645353,16235838
68456316,14390525
68890100,16155786
67264340,17453673
61341440,14906282
63500732,12698093
63044810,14792750
66352900,17868749
66669323,14670126
67339363,15505907
64757517,16004336
66066854,15386516
65592570,14880180
65855575,13261826
65180775,15510615
66142919,14333953
65601002,16640335
64283002,13852809
70181542,16849710
69011297,14347449
66358540,16564935
66348503,14624255
65305240,15041751
65937204,13137201
67023181,16225556
67503135,16897657
66157471,15922307
64600844,13832135
64531077,15891998
64719042,15353280
65407015,15997550
