read_ns,eval_ns
229249229,13464063
228439589,15856672
228185723,16635116
229119888,19349966
230156579,18827597
230083406,22610079
228145402,23171944
226994730,16673389
253400551,15519239
254210720,16332384
265782901,13462971
268438235,16106672
267589931,16199514
267561019,17750048
271512280,14292109
270672425,16263961
267956887,16563325
269784571,16718017
241869837,15087183
242806502,15775292
245419706,15572482
258169992,12556773
264083156,16687958
265302001,15552881
267074873,14897156
267818183,15329047
267909465,13482724
267075324,14495438
258547772,14796250
258123642,12064247
257833627,13047804
254942122,11982050
259826028,13294943
265024909,14411398
266228060,15710050
268175902,15385099
267579330,15732767
267556884,15738268
259263271,20443054
262089911,19957352
257876251,18192841
255371705,14216283
253927956,14740248
256800503,14472608
258040608,13823885
259292954,13906816
260573982,12245665
257228959,12787917
264904098,11122924
265209264,15657696
265643434,15720271
263838675,15550726
260569952,10057642
262276774,15063935
261954491,13512836
264663834,9968604
263529658,12910061
262406758,12678316
244815601,15137598
246638416,14382768
246607628,14956951
244415813,15348786
240557790,11162018
237167360,14375223
236253603,13563423
237863730,14154004
232796517,13980625
200255204,15181828
198791545,19279934
195319014,12318659
198705499,15692577
201488812,18601411
184588597,13972142
181719729,15717051
158913491,14807699
170634831,15329567
178433463,14110067
182491868,14138891
183464652,12295743
183885314,14792839
167178164,16011430
161351578,14817011
159917896,14018740
153099150,15066853
151619493,14517354
153947785,15952332
111363874,11540215
88929448,13104209
98222510,14095788
98693534,14902021
100049829,14436809
128523753,14740694
134433443,10747713
132462793,10977065
121058443,15089217
110116241,13897280
122838390,12383164
119292477,14853409
111973535,13184709
98452786,12930538
97377411,13331509
97203278,10679987
95611320,14022460
87323622,15560594
76740317,13209464
58858524,14639578
67579379,14450303
54610381,14118394
45915555,12876620
43748688,14175592
35472549,13065289
49907742,14913535
47732616,13139714
43209207,13649200
43558262,13326378
44685789,13847163
44723728,15256288
43987393,13641030
44125179,13882814
54859110,15446019
56342545,11216594
46960160,13635453
43009028,13364229
43316365,14379028
50115637,15141739
56600804,13369818
51086751,14588667
44225426,13504366
43087173,13947948
45482785,14685213
46178941,15727213
59770430,11179335
65132422,13410462
59251876,14985236
51357460,12561855
44987758,11734200
45342050,13419902
51401470,14861134
55037256,13514595
53587605,14102256
46482673,10490995
43341606,13537287
43579595,14640058
57759349,13457034
62535212,12210691
66951784,14093579
69922359,13962784
55777764,14650403
39797198,12724220
43613106,13665755
43656227,13858734
50878016,14389277
54475981,14063205
50874573,13918735
47923179,14549985
43644709,11657873
46341930,13041737
47686792,13700810
44698232,13380960
51387057,13950991
48918795,12267613
48103971,14843821
43435706,12739065
43216681,14112162
78606356,13260414
79502587,13979762
50887078,12967106
43867248,13633694
43758070,13344681
62424782,10745266
59903672,12383837
43133894,13971677
43028900,15044737
44416908,14443200
46902655,13453197
50968119,12051013
45305564,12483218
42863121,12462920
43051700,13822909
40994886,15075280
45364153,13589093
43556383,10563743
43972493,14819956
41594071,15114136
45023487,13935116
43691153,14189886
39172742,14213614
55564089,14105235
43746332,11408642
44193939,13879332
45521759,14108271
43130496,13470326
44187546,16106883
48412700,14763148
47899048,13708100
52415079,13980929
50032739,11256316
65872282,13880726
65029541,9797818
57461371,14716853
56795632,13680111
44468848,14398904
42787803,13943722
43282937,14350729
42928935,13398466
44192683,14103944
43723136,14913592
44083739,13717048
44482835,11604994
43871540,15268569
43669657,14026219
42051186,14909818
44442369,14289844
45542485,13986884
42857165,14052909
43261255,14084038
43701556,14288711
42883427,14421700
43787148,13855955
60580876,14058180
61858459,14244278
43818996,13379231
74942048,13936412
76092373,12876031
80416641,12757573
83149713,13817952
58621850,14668570
43953189,10468069
34384480,13453635
44221952,14189194
43278466,14209105
44125272,14096346
44277337,14483455
43658624,14785622
82923700,14696958
81292020,14600573
75122924,11515942
61540017,13706948
42796769,10924220
43986991,14226582
43507453,14976973
44286702,14069440
44382977,14476609
44483595,14004084
44023378,13349221
44763427,17764426
37718397,11485081
44626730,10435420
44124569,14137175
47105975,14255115
53141017,14117339
57699815,13555024
47915342,13623704
43286061,14097915
43475316,15105472
37617873,14066380
44948246,13805308
52222619,11070835
53847809,15899897
37899413,14119001
43564000,14470701
50404367,14350079
52344146,13814326
45100300,11512772
43105643,13523381
36702525,13699922
45377250,13352422
45749203,14398702
42935858,13844608
41887459,14888754
43649035,15564111
43292623,13643703
44687628,16663035
51468342,18746672
45494734,12549952
51059577,15207639
53778343,14263929
44342904,11168091
48647702,14042442
45843937,11098000
45027900,16249924
44331679,15790513
43596693,13678275
43603591,13445380
43249077,13338062
43537962,13158109
43421222,13384557
46322413,14115170
37458259,14721328
52843545,11594212
80854457,14576793
81125405,15078102
70586889,13614806
51404239,13286618
47855494,14393757
43430150,14329957
44105556,11456097
43534033,14590518
45317728,14606785
43987038,13918840
42237873,12959771
47656303,13912750
45009592,14228254
46275816,13511244
44517459,14091719
44895045,12772000
43695203,14711747
44300646,13869401
43050587,13985699
45916132,16084017
44161940,14453151
45712100,14999310
43738187,13542074
51619346,15921479
54673123,14569028
50005177,15724783
43789586,14497592
46964224,13183478
43416073,11087135
46359466,15117535
43688946,14164798
46813539,14639994
43541009,15417326
46164880,14738602
44159814,14226133
51530487,14257233
48483914,14351144
53352282,14302331
54449254,11068907
56603393,15092854
52731140,10928878
44944679,14485410
46542387,14385156
57296683,15050534
55404406,11975603
43756538,11839734
43672857,14736063
52133447,14542775
51837484,13917117
44139757,14319224
43658097,13795906
47635474,14666093
46488397,13958547
43334617,15564390
43235195,14646571
45217669,13619394
43195453,13743092
48486152,14283620
47223365,13154666
45600425,14658018
35713760,13539335
49992188,13429728
42894260,13899451
43527757,13068299
43722887,13390483
44400523,13745418
43628718,13616117
46560987,14989362
48236244,17096608
74883719,10753809
73213936,13373861
43213558,11220521
43198774,14258416
44847982,15374742
44269504,13825081
41890844,15479226
43465645,14369096
43383770,13789495
43032718,14943811
43143853,14429763
46563006,14292134
42970287,14212687
45257354,14359873
44538643,12946670
49744705,12014442
47218459,13971089
45746593,12605735
48417365,15529700
48344975,14549313
43985497,14397902
56280973,11554912
58790012,15403086
56190165,14192549
44615901,13725197
42980572,14184870
43788782,14634061
44094726,14134953
43991834,14475917
44561954,15246521
43295530,13589828
42780252,14207659
44839382,14589881
46944880,13626018
47552831,14839419
44209902,14315746
42489909,14436391
43898548,14989500
44964634,14720501
44588225,12545664
46122525,13530866
46348359,12677492
43885248,14473665
44309711,14491612
44278330,12832080
44842786,14148714
43964984,15293200
36544154,13549663
43611956,14346015
44248807,14333400
37321425,14913257
45137230,11652784
44068835,13693504
44172696,12449381
43898531,14397606
44700086,14748132
43732311,11481584
46349981,14387322
40312781,14152825
44063917,13293948
43510465,14713032
45794495,14405828
44487656,11475068
43518077,13851520
55303243,15671085
53158682,15419787
43723288,13463629
43706926,13553260
47772308,14135739
46323475,13022580
44048687,15106639
44547161,15163952
43808480,12191401
42892299,11487677
34931413,14834460
43111195,14364812
35248213,14587625
49670691,13587368
42926006,11939359
43397139,13813020
43183616,11528898
43743996,13708534
49022613,14381031
47671789,11212366
47118929,14302360
48135676,14123782
52707223,13579205
53156357,13426698
36493094,14745318
43357081,14285075
42030032,12861112
45152250,11601578
34724087,16114985
35401129,14336072
45035926,14395280
43713684,14202096
50792926,16993949
49861934,13250448
49787733,13823613
49372666,11176520
42385690,13845165
43613915,15279193
44784562,14347505
44389029,9101599
43916909,14096433
45638296,14338891
43614464,14133961
45929117,14468402
43902778,10522990
37958886,16847792
35810817,15215249
42515595,10763048
51411058,12697034
50982825,14152387
42323481,14912323
43826883,14713926
43489865,14181202
66621431,14330777
78133374,13531466
65628706,10473956
43116521,13816152
42997854,9825579
42728461,11728143
38039898,14013498
37456107,13842241
43301877,13883631
57527379,14295138
57700422,11960856
43251019,14209844
61950442,13367899
57797139,15055196
44258782,14018918
37578678,13151703
43831914,15032076
44394508,15618296
43119412,14383443
44109923,14115451
47573563,14461040
44538679,14498168
43697390,14082399
44433448,14736854
43147962,14105065
47916739,13226192
46456488,14251467
44348728,13986659
51964298,14321302
65933161,15921615
61737838,14470574
58428097,12879659
60481519,9542608
46193257,13364007
51063930,10668872
50461377,14665529
44882893,14024279
34887922,13855668
42840413,12959742
45372941,14445316
45140992,12444971
43721473,12677378
44594739,14740688
34862860,9758910
44185996,12019390
42911666,14138319
45258902,13697396
47073907,11362812
46800724,14371684
43487421,12952299
43221587,14101965
45142792,14958775
35992418,12168114
43133192,12951721
44449204,14689196
44367139,15015804
43829765,11712495
42719224,15823732
34826021,14116940
43414987,13547227
44001386,13579885
44354887,16745322
35957524,12297343
56049436,13050103
56009560,13624947
42960839,14214488
43852001,14313040
46398448,14479442
34633223,13856164
42580388,17102677
36366388,14054298
42902545,14950558
45627743,14539768
40487666,10594987
45891293,15651968
43376236,14214149
43440129,13720924
43065674,12944866
45777881,13705828
48066777,12549653
48983839,13409712
43930283,12918432
43595704,11609732
40360774,11658192
44031750,14157826
43140464,14270561
42989998,14015404
49956389,11404192
48381967,12500604
43070898,13294017
42658649,14728002
44255498,14330121
43530622,12682421
44964383,14045927
43645125,14170958
73577028,12340695
73423305,14475966
43489624,14494833
61612826,13692456
51938787,13910849
43502293,13244194
45198695,12219638
42955997,13931072
43631820,14182870
42979156,12997511
58993852,18339700
55813249,12239970
42861371,10664011
44558493,15592212
43212723,13218536
43356898,14784638
43000800,14049648
44095797,11400777
43795883,14952142
43159057,14124806
43778161,13880829
43409044,12618852
43156068,14117392
39232293,14332734
43819396,14122735
43168115,10922744
43248264,11406054
45951697,12350839
52407861,14140811
55813508,13885529
43412670,15405226
36248275,13772350
47876602,12296896
49042366,12377782
44563515,13541675
43714653,13593284
43355412,13542082
