read_ns,eval_ns
12492449,2436908
13687639,2447116
13588725,2180284
12223368,2110703
12128228,2015911
11639700,1959615
10427638,1795851
12934986,2309747
11232494,1818918
10999622,1744340
10600788,1698792
10050293,1679332
10134802,1658413
10863623,1633201
9358710,1566732
9584590,1575276
9775558,1535028
9260542,1530906
9697060,1516839
9942884,1534676
9059309,1498732
12460338,2153085
9853085,1549348
9237772,1483741
13218630,2196536
13832378,2296529
13771371,2282813
13448791,2282599
13843688,2271565
13180107,2113543
12351684,2073531
11463494,1897603
10862226,1834443
13451940,2240028
12419552,1880129
12686715,2215347
12016111,1863087
11360754,1805042
10480505,1781754
13113592,2223942
11326379,1761586
10005355,1662059
13406939,2386224
11251361,1701942
12994587,2256415
11293201,1785843
10809973,1617835
9543002,1576926
9974773,1596812
10066201,1576255
9348418,1503239
13039430,2192572
13967514,2301163
12111387,2001712
11595917,1921095
13655513,2262523
13395173,2307213
13590436,2184218
14202255,2274201
12941898,2278394
12877612,2209088
13801831,2286875
12517052,2014346
11870293,1987441
11317952,1842610
10672965,1770909
12933184,2293822
12544114,1981350
11215103,1917940
11442336,1908542
13494159,2362543
11926935,1913536
11426861,1860993
13152398,2195680
11556393,1848749
11112769,1834678
13218142,2197275
11077192,1757433
12667182,2054518
11082300,1703160
9975744,1629471
10127574,1636061
10178356,1575999
12383077,2205104
10845745,1649577
10421548,1616683
9653931,1548459
10006496,1589248
13441688,2239904
13483823,2277921
13416069,2284039
13989651,2288401
13189966,2189226
12940009,2152807
14065224,2289298
12450716,1991146
11664206,1899344
11127355,1791915
10148038,1744205
10544991,1748187
12987015,2162752
11051191,1717574
10552055,1704974
10617706,1662319
12965517,2253534
14059017,2277030
13630594,2269261
12925353,2278245
12990658,2172964
12686869,2034361
11731863,2018167
13575489,2239896
14244082,2369056
12878793,2284587
13055078,2182810
12670475,2172768
11762423,2066228
11631682,1954367
10912399,1753083
9923640,1722990
10268610,1744049
10282429,1658179
9703112,1600506
10048763,1636517
10046769,1621624
12351332,2147048
10174933,1583751
9720600,1522817
9227168,1518130
9387966,1514158
12634721,2106763
11201246,1870255
10812518,1759197
10278511,1657257
9538496,1630073
9914686,1614632
9906324,1550618
12318240,2153613
10310563,1595836
10002437,1557414
9289196,1519697
9656727,1541377
9637233,1515244
9304115,1518724
9471636,1467904
9761351,1516254
12742817,2186812
9890018,1579681
9615857,1573847
10004913,1586270
13394914,2258437
10881430,1681327
10397793,1631536
10190548,1586486
9108194,1550063
9521119,1497342
9686914,1499944
9162489,1509610
9528569,1541332
12533519,2065265
11444643,1896325
10837443,1803510
13123098,2193415
11984027,1992184
11938328,1997051
11369071,1849822
12686030,2328695
11829027,1916841
11306146,1796512
10168430,1751132
10636044,1769620
10143442,1678718
9627174,1630584
12687547,2154176
11146879,1753495
9828595,1718163
10087554,1669481
10084073,1600103
9430213,1617816
9885199,1627897
9784104,1572315
12341545,2143889
10083416,1578359
9812387,1537284
12707607,2190046
10332221,1612176
9686983,1492401
9224062,1508133
9778165,1552727
9738974,1513654
9152779,1483323
9658662,1535280
9648757,1530242
9147865,1489356
9661570,1557129
9391043,1503655
9157283,1511594
9579823,1533451
12638846,2069321
9843640,1558874
13133461,2150724
10754275,1627729
9533362,1566232
13298536,2369171
10832152,1634219
9626723,1539033
10109293,1575202
9679578,1525887
9164775,1509105
9598027,1530577
13212839,2262441
10220481,1621474
12732191,2060787
10769772,1625813
13112675,2363768
11535099,1813044
11072534,1712239
9910660,1619740
10080702,1618660
10459762,1586350
9682386,1532243
9820013,1537879
9674046,1498859
9121312,1473498
9581380,1520738
9720684,1543269
9198153,1527006
9773041,1545151
12948462,2212260
10012025,1577519
9994241,1574398
10169410,1555710
9827935,1551503
13543865,2332179
12435533,1931938
11142217,1880900
11024133,1794842
10706207,1749899
9722231,1647379
10094693,1639770
12895424,2195225
10490017,1711505
10160267,1596368
9982006,1564932
12971914,2168977
13753564,2280505
13070195,2065103
11407729,2026775
11394084,1874671
10754034,1769805
9966334,1715485
10161062,1672971
10173754,1661634
12573862,2191280
10385278,1649878
12651670,2061687
10358659,1649024
10237112,1636255
9989574,1590758
9435004,1563754
9678487,1554012
9641656,1521856
9146864,1509311
9613692,1522121
9662311,1515461
9105783,1511945
9549315,1517904
12814967,2203419
9824886,1574974
11966351,2021538
10503966,1578563
13455970,2386035
11401489,1758585
10668403,1620512
9507480,1559701
9958825,1572151
9691375,1486928
9140356,1495746
9661524,1542453
12748297,2307391
13577244,2286923
13693304,2260368
14305464,2297016
13480048,2183178
12912026,2060026
12093312,1927867
10930490,1887545
10603699,1764226
10408623,1695858
12597249,2303128
10793317,1761037
13345699,2189531
10876037,1764762
10630901,1675951
10155166,1640976
9590683,1589936
9856339,1572322
9932433,1566763
12850424,2176742
11680470,1904092
10939666,1802066
12687590,2195554
11184944,1736806
12769119,2098387
11122188,1812510
10614120,1738875
10408787,1613292
9467724,1539688
9924315,1586956
9686198,1512205
9103545,1473412
9492707,1499273
9791094,1460568
12555624,2207384
13123736,2229424
13016990,2381631
13057635,2253091
13647621,2208208
13032977,2148895
11884350,2046511
12189456,2043175
12323145,1984265
11182223,1850318
13082482,2239960
11843362,1780422
10494294,1752939
13513246,2270844
13830296,2180845
12482679,2135097
12291553,2001985
11838066,1937099
10576792,1792854
10803216,1838276
10828949,1747543
12725452,2218809
13573661,2316938
13812232,2274387
13010938,2283730
13091336,2196536
12462106,1988473
11179892,1835013
11055286,1823932
10971826,1728316
10193941,1710174
12930118,2253298
12980473,2174657
12314289,2112442
14106452,2293863
13907933,2168233
12370037,2055106
13920035,2397287
12778833,2014182
11340590,1844829
13730837,2258459
12291710,1823571
10959403,1788945
13650907,2283160
11813245,1831094
13703664,2224544
11841985,1750899
