read_ns,eval_ns
13223686,1483301
13628446,1415550
13695699,1702248
14555555,2409508
15113821,3225849
15390097,3927039
14818105,6027094
14760749,1418824
10635437,1293384
11471540,1505028
13070901,1435208
15578015,2302955
14108966,1422202
13791774,3008326
14775970,3472887
10068072,1234684
12259717,1353576
11371068,1203579
13978389,1264758
12123311,1276747
11474965,2043561
15020001,1449449
11601914,1445032
12774627,1707826
10944855,1281316
13210958,1937236
10338061,2561062
11574972,1476187
12629903,2782308
13893438,2642405
10492992,1296421
12347119,1301839
11544676,1774317
13193067,2143523
9505193,1206338
11416325,1283368
13128620,1353855
10509749,1249336
11495604,1232423
14253546,1435690
9991011,1216999
10284134,1210896
12721706,1754063
11431832,2344855
10897708,1829016
14451495,3094806
13475249,2962874
10380144,1215793
11905809,1339856
10290863,2376513
10112435,1763986
11416581,2208591
10523297,3251103
10238552,1192610
11966407,1676562
9998836,1599690
9940968,1260350
11726624,1391819
10558681,2041634
12185364,1276430
10609062,1239161
14146998,684568
12440687,1258976
10168749,2161554
11482213,2036550
13793434,2278676
13476586,1378233
10039332,1167696
9650161,1219001
10713422,1208118
10940461,2103925
9620726,1166789
9870903,1173139
9447705,1170018
9950135,1216088
11897257,1329509
9038718,1222690
9370965,1199496
9875289,1186463
9336683,1179257
10593596,1215441
9603682,1166252
9967959,1985066
11274522,1665307
11678247,1356774
10029123,1195695
9682832,1141187
11282633,1182357
11410786,1181947
9191728,1228219
10862723,1234069
11462248,1343644
10959007,1535171
10109946,1718243
12059388,2494619
12585745,1422621
9554331,1212845
13638740,799307
14823547,1619623
11087114,1281789
11535609,2346384
12091908,1285007
10501457,1229915
10417110,2095443
9873790,1167768
12523925,895301
10241715,1327027
13983837,1494259
12608081,1322108
10430795,3548872
12075234,3007525
10128493,1319014
11962702,651414
11186243,1161907
10744558,1244948
10688390,1173644
11533291,1548435
10017101,1277007
12412767,1272507
13531864,1406863
10196706,1291251
10193157,1247491
11757372,1939739
10380129,1223743
11455483,1283159
9836750,1264816
10277466,1216669
13429849,1397869
10045264,1131358
11045841,1213150
15851342,3010205
15747615,3051239
9746957,1266754
9642556,1118584
13040281,1398698
9739146,1150758
10193278,1577433
10359519,1161548
10043659,1972153
13591829,2214453
15026498,2344964
10707830,1251593
12120216,1278910
14382055,1293362
12071207,2226729
10058778,1952492
14998832,2235427
14080886,2199936
10877868,1282839
9858219,1252048
11259288,1338618
14351195,1442053
10737986,1847892
13154779,1337529
12264636,1462648
12425405,1312276
10554392,1254305
10168879,1232366
11079193,1316540
