read_ns,eval_ns
8209795,562307
8301232,476663
8816179,528521
8605243,568387
8924090,535668
9848520,600085
9213367,552950
9710344,596169
8673810,508364
9670620,565758
8483949,496815
7982763,478040
7856990,448996
7909426,435430
7125674,425435
7029339,407952
6917040,401389
6443310,374534
6602708,379437
6427436,364522
6122687,361402
8323153,513349
6745788,362057
6235878,375674
7902263,452549
7586670,449876
7378740,425328
8809644,561141
8048676,475804
8830811,552282
8568246,530152
9026612,545975
9025282,542379
9426602,573911
9213254,554326
9054401,534485
9460491,627130
8840668,526600
8312599,495411
9346850,576194
8255314,486265
7940545,460042
9416788,565969
8313698,484220
8935469,533482
7762569,463194
7858648,439582
7291985,432083
9002641,577881
7510129,429591
7472178,414186
8692045,553652
8679545,520302
9301916,575075
8075288,488024
9119276,531739
9263440,548668
8770346,518842
9622876,606995
9369747,590981
9473007,592713
9832963,596366
10206012,575309
8802553,540565
8480278,498125
8585351,490085
8947412,561535
8254901,488078
8000453,466127
7489639,458623
8706114,512088
7825598,468707
7666159,427042
8485180,510689
7229874,422669
8858479,522026
8599660,539720
7682661,446909
8473400,496048
8066873,454384
7451842,426294
7148526,422624
6874862,404332
7501736,439962
7095626,415134
6930152,410318
6754780,400811
6635689,394611
8137233,538389
8361686,515586
8683762,551267
8620690,524812
8972782,577393
9262905,563223
9401960,580633
9493447,561950
9731978,592299
9276361,577635
9073403,552860
8347549,527178
9415088,587034
9754446,543988
8581838,525010
8491991,513084
9355523,574199
9382892,563314
10012890,616445
9523694,593745
9476698,599178
9201007,581233
9059827,546958
9628753,598996
9708655,593267
9258807,580313
8980320,532784
8617290,501581
8163521,482305
8049244,474440
7762044,466933
7756974,450680
7544318,466169
8969864,571582
7988047,488331
7724292,447064
7551270,447771
9152008,562704
7556892,444617
7264472,423991
7097916,422850
7106019,406112
8726318,539442
7226567,421617
6948657,407864
6789114,408703
6900733,403576
6722041,386707
6573710,392403
8246014,514177
6561868,379222
8581158,535572
6603674,372933
6384888,383265
6317797,364371
6234775,357672
6182754,355144
6184344,362103
8262594,517822
6481134,357909
6065367,351372
6020876,348267
7888345,481086
6526618,367514
6333628,368616
6289499,357258
6132096,358007
6207379,361410
8260659,521101
6466375,367637
6371118,368097
8283177,518394
7056464,371564
6391516,374591
7963061,488994
6398932,364121
6204705,361125
8403704,527439
7903292,481457
7160328,415563
7055358,412400
7052636,416506
6719745,410714
6598062,401103
6640363,382519
7962358,525662
6833753,393054
6601894,381322
6499980,382120
6328949,380652
8482238,547909
6750623,381314
6287720,391046
8286034,537156
7078917,382741
6507360,370934
7728813,461499
6350890,359401
6287306,370327
6198236,351436
6098693,354313
6068757,365291
6101755,348608
5922572,339266
5776116,333256
8165629,518201
5998768,338808
5644413,332653
5834955,343474
5874145,343981
7854874,507480
6297586,354826
8080627,480239
8270431,471057
6307075,364522
7733306,464869
6498099,359374
6209161,363878
6022613,354399
5980038,364464
5900490,336854
5877078,336547
8098139,492179
8109650,526513
7843982,459915
6290685,357112
7646916,461842
8188089,503564
7053557,413880
6772698,404327
6803571,408346
7013651,398776
7013233,396262
6939660,381788
6505897,379014
6517546,373223
6410033,382447
6458737,375557
6427180,378303
6385502,369075
8435848,495006
6821863,383302
6561734,384261
6396984,372541
6632255,373315
8367774,536040
8472816,537958
6819470,391033
6716832,381291
6469842,384226
6415856,364305
6319646,361787
8319254,518097
6854057,368490
6161630,366308
6068905,350812
8005171,490195
36321941,537695
13056368,605395
11151241,611767
11079364,593500
11783634,635019
11326294,620704
10571782,559114
9894068,518947
11384455,628477
9822994,527121
12057657,569612
12238942,601322
11421609,570581
10783249,551032
9896286,538955
8905910,462958
8611324,452954
8522264,461705
8193222,422786
10911651,562497
8547104,428585
8155285,432887
10908978,532159
8166508,414982
10593309,557577
8284452,426664
10955628,534080
8661196,454481
8338667,438062
8203293,411330
7837552,403859
7813608,408318
11103613,570717
8164884,421310
11150421,579906
11189655,581971
9099299,445546
11172799,569349
11984336,615345
9547153,490931
9196121,475340
8752930,467722
8472424,419916
7921387,417057
11073236,597525
8395809,429956
10946500,550248
11640579,579385
9191984,467683
8644990,456171
8330971,422336
8082306,405908
7830563,407482
10428135,554949
11134918,596961
8384890,430215
10724355,551534
8482551,444890
11026704,559210
9065897,476354
8494441,453599
8363820,426579
8113476,413293
7973506,398068
7836398,395378
10980398,536272
8192816,417760
8380245,398229
11188228,570236
10419219,480301
8685854,421551
8305477,416785
8266881,389666
7854534,388555
10846218,525999
8191783,402262
7893683,389591
7679719,377373
9761050,551029
11321743,561611
8461223,410339
10164596,499120
8421169,407707
8025996,404509
10325712,500022
8226922,403189
7903426,396158
7812335,382911
7648839,379583
10931666,547571
10791106,553462
11113449,560926
11393500,594485
11275766,576589
11244576,606467
11362907,599829
11122918,587013
11002072,566130
11060447,578407
12534761,640820
12710278,632005
11845384,637135
12552679,637147
12760958,651476
12742193,664280
11896946,626277
11999236,602620
12642485,652241
12087088,627578
11852821,593807
12419894,636937
11867629,608284
12327869,631745
12609391,644987
12042375,620047
12406151,619347
11543282,576823
10695482,538197
11854158,602441
12877131,621959
11908463,616604
11479583,580745
10991648,592741
10429749,540086
9997859,509757
11694154,615986
11042918,573472
11254790,569853
10855153,563443
12049041,631087
10938778,550656
9691008,506068
9542368,491228
9594775,479175
10770069,537603
11670483,590173
9837366,510890
11954045,594255
9911425,515213
9694261,504063
9584521,486674
9126749,464647
8970137,444724
8728751,443090
8502098,412206
10983163,527333
11323217,582576
10330539,572615
10266262,548605
10700341,558192
11081423,529914
10325865,528345
9476898,481745
11641702,585639
9972749,501605
9688853,480655
9380523,447933
8748937,433228
10877381,543856
11398834,616441
9457310,479708
8828082,450114
8869967,430243
8364955,429232
8209911,415811
8320421,409210
10756252,560059
8430872,403085
7816584,385903
10930685,564890
10578392,535109
8678159,430819
8386043,409064
11041944,566000
10833635,531491
11342233,573243
10774812,549008
10282047,523795
10256710,540889
10051537,514102
9774872,494509
9852120,505524
11721450,599978
12181443,631044
11451192,560059
11030047,562726
12274375,630468
10912560,563468
10197427,532975
11699915,586479
12070790,613867
12436827,626205
12431003,608655
11584715,602616
11535939,592721
11245651,576204
11240066,585988
12324046,617404
11551533,599776
10791123,556941
11240621,589739
10506953,550008
9765810,522342
9442794,490696
8770955,445128
11408250,593061
9553204,470012
11438165,581457
9638076,500084
9536275,493826
8921563,443496
11176552,596436
9140671,483764
